time,flux,t,zenith,azimuth,sn1,sn2,sn3,sun_h
0.0,5.2007997908274004e-11,22440.0,89.91799999999999,90.34,0.9999813690592444,-0.005934078552482738,0.0014311694980704405,7.407408020298675e-14
8.0,130.12400000006588,22448.0,89.91799999999999,90.34,0.9999813690592444,-0.005934078552482738,0.0014311694980704405,0.18533333333342714
16.0,260.24800000002773,22456.0,89.91799999999999,90.34,0.9999813690592444,-0.005934078552482738,0.0014311694980704405,0.3706666666667061
24.0,390.37200000004157,22464.0,89.91799999999999,90.34,0.9999813690592444,-0.005934078552482738,0.0014311694980704405,0.5560000000000592
32.0,520.4960000000034,22472.0,89.91799999999999,90.34,0.9999813690592444,-0.005934078552482738,0.0014311694980704405,0.7413333333333382
40.0,650.6200000000173,22480.0,89.91799999999999,90.34,0.9999813690592444,-0.005934078552482738,0.0014311694980704405,0.9266666666666913
48.0,780.7440000000312,22488.0,89.91799999999999,90.34,0.9999813690592444,-0.005934078552482738,0.0014311694980704405,1.1120000000000443
56.0,910.867999999993,22496.0,89.91799999999999,90.34,0.9999813690592444,-0.005934078552482738,0.0014311694980704405,1.2973333333333232
64.0,977.2500000000001,22504.0,89.90453333333332,90.35000000000001,0.9999799541432957,-0.006108605911166341,0.0016662068882700933,1.6266666666666918
72.0,979.8899999999993,22512.0,89.8776,90.36999999999999,0.9999768672059858,-0.006457658613591149,0.002136281379547076,2.0999999999998864
80.0,982.5299999999996,22520.0,89.85066666666667,90.39,0.9999734374633543,-0.006806708401157852,0.0026063553987686412,2.57333333333327
88.0,985.17,22528.0,89.82373333333334,90.41,0.9999696649178716,-0.00715575499994413,0.003076428842061701,3.0466666666666544
96.0,987.8099999999991,22536.0,89.7968,90.42999999999999,0.9999655495722337,-0.007504798136030781,0.0035465016055537383,3.5199999999998495
104.0,990.4499999999995,22544.0,89.76986666666667,90.44999999999999,0.9999610914293612,-0.00785383753550065,0.004016573585372386,3.993333333333233
112.0,993.0899999999987,22552.0,89.74293333333335,90.46999999999998,0.9999562904924004,-0.008202872924439079,0.004486644677645006,4.466666666666428
120.0,995.729999999999,22560.0,89.71600000000002,90.48999999999998,0.999951146764723,-0.008551904028934073,0.00495671477850049,4.939999999999811
128.0,998.0713333333331,22568.0,89.68893333333334,90.50866666666666,0.9999458544823197,-0.00887766066837986,0.005429110855454775,5.429333333333268
136.0,1000.412666666666,22576.0,89.66186666666668,90.52733333333332,0.9999402329262765,-0.00920341271327342,0.00590150572082591,5.918666666666536
144.0,1002.754,22584.0,89.6348,90.54599999999999,0.9999342821003278,-0.009529159910945084,0.006373899269193668,6.408
152.0,1005.095333333334,22592.0,89.60773333333333,90.56466666666667,0.9999280020084103,-0.009854902008727504,0.00684629139513567,6.897333333333464
160.0,1007.436666666667,22600.0,89.58066666666666,90.58333333333333,0.9999213926546643,-0.01018063875395656,0.007318681993231409,7.3866666666667316
168.0,1009.7780000000009,22608.0,89.55359999999999,90.602,0.9999144540434335,-0.010506369893972262,0.0077910709580605,7.876000000000195
176.0,1012.1193333333339,22616.0,89.52653333333332,90.62066666666666,0.9999071861792641,-0.010832095176117192,0.008263458184202252,8.365333333333464
184.0,1014.3393333333343,22624.0,89.49946666666665,90.64,0.9998994591721551,-0.011169448706995318,0.008735843566237255,8.862000000000227
192.0,1016.4380000000011,22632.0,89.47239999999998,90.66000000000001,0.9998912612514264,-0.011518429952538748,0.009208226998745617,9.366000000000282
200.0,1018.5366666666672,22640.0,89.44533333333332,90.68,0.9998827183921706,-0.011867404187433041,0.009680608376308329,9.870000000000134
208.0,1020.6353333333341,22648.0,89.41826666666665,90.7,0.999873830600244,-0.012216371135510905,0.010152987593507506,10.374000000000187
216.0,1022.7340000000002,22656.0,89.3912,90.72,0.9998645978817309,-0.012565330520609694,0.01062536454492419,10.878000000000041
224.0,1024.8326666666671,22664.0,89.36413333333333,90.74000000000001,0.9998550202429427,-0.012914282066572113,0.011097739125141485,11.382000000000094
232.0,1026.931333333334,22672.0,89.33706666666666,90.76,0.9998450976904191,-0.013263225497245394,0.011570111228742354,11.886000000000148
240.0,1029.03,22680.0,89.31,90.78,0.9998348302309273,-0.013612160536482988,0.01204248075030965,12.39
248.0,1030.9260000000004,22688.0,89.28293333333333,90.79866666666668,0.999824542489984,-0.013937819938308428,0.012514847584428135,12.906000000000084
256.0,1032.822,22696.0,89.25586666666668,90.81733333333334,0.9998139255542094,-0.01426347089846933,0.012987211625682279,13.42199999999996
264.0,1034.718,22704.0,89.2288,90.836,0.999802979430429,-0.014589113164359966,0.0134595727686574,13.938000000000041
272.0,1036.6140000000005,22712.0,89.20173333333334,90.85466666666667,0.9997917041256708,-0.014914746483380127,0.013931930907939682,14.454000000000125
280.0,1038.51,22720.0,89.17466666666668,90.87333333333333,0.9997800996471665,-0.01524037060293457,0.014404285938115097,14.970000000000002
